ID unico de factura;fecha de venta;Día;Mes;Año;Nombre cliente;Numero de contacto;ID cliente;pago efectivo;pago tarjeta;pago transferencia;total pagado 1;valor factura;pendiente;fecha de pago 2;pago efectivo 2;pago tarjeta 2;pago transferencia 2;Estado de factura;total efectivo;total tarjeta;total transfencia;total pendiente;Producto pendiente por entregar;calculo valor factura conteo;Lista rapida;Aux busqueda fehca
NA FACTURA-45681,4644560185-conalco_guayabera_6;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;47000;0;0;47000;47000;0;;;;;PAGADA / CERRADA;47000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,4644675926-conalco_bermuda_6;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;41000;0;0;41000;41000;0;;;;;PAGADA / CERRADA;41000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,4644791667-conalco_medias hombre_6;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;11000;0;0;11000;11000;0;;;;;PAGADA / CERRADA;11000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,4647569444-liceo universitario_guayabera_S;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;110000;0;0;110000;110000;0;;;;;PAGADA / CERRADA;110000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,4647569444-liceo universitario_camiseta fisica_S;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;45000;0;0;45000;45000;0;;;;;PAGADA / CERRADA;45000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,4647685185-liceo universitario_bombacho_M;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;50000;0;0;50000;50000;0;;;;;PAGADA / CERRADA;50000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,4683449074-colsafa_bombacho_16;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;90000;90000;90000;0;;;;;PAGADA / CERRADA;0;0;90000;0;NO;;J;24/01/2025
NA FACTURA-45681,4683564815-colsafa_camiseta fisica_14;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;55000;55000;55000;0;;;;;PAGADA / CERRADA;0;0;55000;0;NO;;J;24/01/2025
NA FACTURA-45681,4710763889-gimnasio vallegrande_bombacho hombre_XL;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;61000;61000;61000;0;;;;;PAGADA / CERRADA;0;0;61000;0;NO;;J;24/01/2025
NA FACTURA-45681,4710763889-gimnasio vallegrande_camiseta de fisica externa_L;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;96000;96000;96000;0;;;;;PAGADA / CERRADA;0;0;96000;0;NO;;J;24/01/2025
NA FACTURA-45681,4720601852-conalco_camiseta fisica_S;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;51000;51000;51000;0;;;;;PAGADA / CERRADA;0;0;51000;0;NO;;J;24/01/2025
NA FACTURA-45681,4720717593-conalco_blusa_S;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;47000;47000;47000;0;;;;;PAGADA / CERRADA;0;0;47000;0;NO;;J;24/01/2025
NA FACTURA-45681,4781481481-gimnasio vallegrande_camiseta de diario_L;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;56000;0;0;56000;56000;0;;;;;PAGADA / CERRADA;56000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,4804513889-la inmaculada_bombacho_8;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;40000;40000;40000;0;;;;;PAGADA / CERRADA;0;0;40000;0;NO;;J;24/01/2025
NA FACTURA-45681,480462963-la inmaculada_camiseta fisica_8;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;35000;35000;35000;0;;;;;PAGADA / CERRADA;0;0;35000;0;NO;;J;24/01/2025
NA FACTURA-45681,480462963-la inmaculada_blusa_8;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;33000;33000;33000;0;;;;;PAGADA / CERRADA;0;0;33000;0;NO;;J;24/01/2025
NA FACTURA-45681,480474537-la inmaculada_jumper_8;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;80000;80000;80000;0;;;;;PAGADA / CERRADA;0;0;80000;0;NO;;J;24/01/2025
NA FACTURA-45681,4903587963-liceo pupo jimenez_falda_16;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;100000;100000;100000;0;;;;;PAGADA / CERRADA;0;0;100000;0;NO;;J;24/01/2025
NA FACTURA-45681,4903587963-liceo pupo jimenez_blusa_16;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;74000;74000;74000;0;;;;;PAGADA / CERRADA;0;0;74000;0;NO;;J;24/01/2025
NA FACTURA-45681,4903703704-liceo pupo jimenez_camiseta fisica_16;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;43000;43000;43000;0;;;;;PAGADA / CERRADA;0;0;43000;0;NO;;J;24/01/2025
NA FACTURA-45681,4903819444-liceo pupo jimenez_bombacho_S;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;50000;50000;50000;0;;;;;PAGADA / CERRADA;0;0;50000;0;NO;;J;24/01/2025
NA FACTURA-45681,4903819444-liceo pupo jimenez_Medias_8;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;28000;28000;28000;0;;;;;PAGADA / CERRADA;0;0;28000;0;NO;;J;24/01/2025
NA FACTURA-45681,4937615741-colsafa_blusa_14;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;37000;37000;37000;0;;;;;PAGADA / CERRADA;0;0;37000;0;NO;;J;24/01/2025
NA FACTURA-45681,4937731481-colsafa_falda_14;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;106000;106000;106000;0;;;;;PAGADA / CERRADA;0;0;106000;0;NO;;J;24/01/2025
NA FACTURA-45681,4937731481-colsafa_blusa_16;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;37000;37000;37000;0;;;;;PAGADA / CERRADA;0;0;37000;0;NO;;J;24/01/2025
NA FACTURA-45681,4937847222-conalco_pantalon_12;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;67000;67000;67000;0;;;;;PAGADA / CERRADA;0;0;67000;0;NO;;J;24/01/2025
NA FACTURA-45681,4943981481-conalco_camiseta fisica_14;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;48000;48000;48000;0;;;;;PAGADA / CERRADA;0;0;48000;0;NO;;J;24/01/2025
NA FACTURA-45681,4967939815-conalco_medias hombre_8;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;11000;0;0;11000;11000;0;;;;;PAGADA / CERRADA;11000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,4967939815-conalco_bombacho_14;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;57000;0;0;57000;57000;0;;;;;PAGADA / CERRADA;57000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,4968055556-conalco_guayabera_12;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;50000;0;0;50000;50000;0;;;;;PAGADA / CERRADA;50000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,4992013889-liceo universitario_blusa_M;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;86000;86000;86000;0;;;;;PAGADA / CERRADA;0;0;86000;0;NO;;J;24/01/2025
NA FACTURA-45681,5031018518-colsafa_guayabera_12;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;94000;0;94000;94000;0;;;;;PAGADA / CERRADA;0;94000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5031134259-colsafa_guayabera_16;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;100000;0;100000;100000;0;;;;;PAGADA / CERRADA;0;100000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,503125-colsafa_guayabera_XL;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;112000;0;112000;112000;0;;;;;PAGADA / CERRADA;0;112000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,503125-Pantalones Azules_lino fino_10;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;72000;0;72000;72000;0;;;;;PAGADA / CERRADA;0;72000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5031365741-Pantalones Azules_lino fino_16;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;79000;0;79000;79000;0;;;;;PAGADA / CERRADA;0;79000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5031481481-Pantalones Azules_lino fino_34;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;94000;0;94000;94000;0;;;;;PAGADA / CERRADA;0;94000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5056597222-gimnasio vallegrande_camiseta de diario_S;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;52000;0;52000;52000;0;;;;;PAGADA / CERRADA;0;52000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5056712963-gimnasio vallegrande_camiseta de diario_8;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;41000;0;41000;41000;0;;;;;PAGADA / CERRADA;0;41000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5056828704-Bermudas Azules_lino fino_6;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;47000;0;47000;47000;0;;;;;PAGADA / CERRADA;0;47000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5056828704-gimnasio vallegrande_camiseta dama externa_12;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;42000;0;42000;42000;0;;;;;PAGADA / CERRADA;0;42000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5056944444-gimnasio vallegrande_bombacho dama_12;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;47000;0;47000;47000;0;;;;;PAGADA / CERRADA;0;47000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5057060185-gimnasio vallegrande_camiseta de fisica externa_6;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;40000;0;40000;40000;0;;;;;PAGADA / CERRADA;0;40000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5057060185-gimnasio vallegrande_bombacho hombre_6;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;44000;0;44000;44000;0;;;;;PAGADA / CERRADA;0;44000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5057175926-gimnasio vallegrande_camiseta de fisica externa_S;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;47000;0;47000;47000;0;;;;;PAGADA / CERRADA;0;47000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5057175926-gimnasio vallegrande_bombacho hombre_S;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;56000;0;56000;56000;0;;;;;PAGADA / CERRADA;0;56000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5057291667-gimnasio vallegrande_pantaloneta_S;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;39000;0;39000;39000;0;;;;;PAGADA / CERRADA;0;39000;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5075578704-nuestra señora del carmen_blusa_8;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;33000;0;0;33000;33000;0;;;;;PAGADA / CERRADA;33000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5075694444-nuestra señora del carmen_camiseta fisica_8;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;44000;0;0;44000;44000;0;;;;;PAGADA / CERRADA;44000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5075694444-nuestra señora del carmen_bombacho_8;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;48000;0;0;48000;48000;0;;;;;PAGADA / CERRADA;48000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5087152778-gimnasio vallegrande_camiseta de fisica externa_L;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;48000;48000;48000;0;;;;;PAGADA / CERRADA;0;0;48000;0;NO;;J;24/01/2025
NA FACTURA-45681,5087268519-gimnasio vallegrande_camiseta de diario_M;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;52000;52000;52000;0;;;;;PAGADA / CERRADA;0;0;52000;0;NO;;J;24/01/2025
NA FACTURA-45681,5188194444-nuestra señora del carmen_guayabera_6;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;51000;0;0;51000;51000;0;;;;;PAGADA / CERRADA;51000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5188310185-nuestra señora del carmen_camiseta fisica_6;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5188310185-nuestra señora del carmen_bombacho_6;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;46000;0;0;46000;46000;0;;;;;PAGADA / CERRADA;46000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5194212963-la inmaculada_blusa_16;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;37000;0;0;37000;37000;0;;;;;PAGADA / CERRADA;37000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5243518519-conalco_pantalon_14;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;69000;0;0;69000;69000;0;;;;;PAGADA / CERRADA;69000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5243634259-conalco_camiseta fisica_14;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;48000;0;0;48000;48000;0;;;;;PAGADA / CERRADA;48000;0;0;0;NO;;J;24/01/2025
NA FACTURA-45681,5377546296-la inmaculada_blusa_12;viernes, 24 de enero de 2025;24;1;2025;NA;NA;;0;0;35000;35000;35000;0;;;;;PAGADA / CERRADA;0;0;35000;0;NO;;J;24/01/2025
